0.025,0,0.00625,0,0.0375,0,0.00625,0,0.13125,0,0,0,0.2875,0.075,0.0375,0,0,0.1,0.00625,0,0,0.2125,0.0125,0,0,0.0375,0,0,0,0.00625,0,0,0,0.0125,0,0,0,0,0,0.00625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076923,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0.076923,0,0,0,0,0.076923,0,0,0,0.19231,0,0,0,0.19231,0,0,0,0.076923,0,0,0,0.038462,0,0,0,0.038462
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017544,0,0,0,0.017544,0,0,0,0.15789,0,0.035088,0.31579,0.052632,0,0.017544,0,0,0.017544,0,0,0,0.10526,0,0,0,0.087719,0,0,0,0.052632,0,0,0,0.052632,0,0,0,0,0,0.070175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.21429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0.14286,0,0,0,0.14286,0,0,0,0.21429,0,0,0,0.14286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.029412,0,0,0.67647,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.11765,0,0,0,0.058824,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0.058824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.13333,0,0,0,0.2,0,0,0,0,0,0,0,0.13333,0,0,0,0.26667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0.090909,0,0,0,0.18182,0,0,0,0,0,0,0,0.18182,0,0,0,0.18182,0,0,0,0,0,0.27273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032573,0,0,0,0.0032573,0,0,0,0.009772,0,0,0.0032573,0.016287,0,0,0,0,0.0065147,0,0,0,0.029316,0.0032573,0,0,0.0065147,0,0,0,0.013029,0,0.0032573,0,0.019544,0,0,0,0,0,0.88274
